gauge_id,cluster
hysets_01567500,1
hysets_01568000,1
hysets_01568700,1
hysets_01568750,1
hysets_01569000,10
hysets_01569800,1
hysets_01569980,1
hysets_01570000,1
hysets_01570100,1
hysets_01570200,1
hysets_01570500,1
hysets_01571000,1
hysets_01571184,8
hysets_01571500,1
hysets_0157155014,1
hysets_01571778,1
hysets_01571820,1
hysets_01571827,1
hysets_01571919,8
hysets_01572000,8
hysets_01572025,1
hysets_01572030,1
hysets_01572190,1
hysets_01572950,1
hysets_01573000,1
hysets_01573086,10
hysets_01573095,0
hysets_01573482,1
hysets_01573500,1
hysets_01573560,1
hysets_01573825,1
hysets_01573849,1
hysets_01574000,1
hysets_01574800,8
hysets_01575585,8
hysets_01575735,5
hysets_01575746,5
hysets_01576000,1
hysets_0157608335,4
hysets_01576085,4
hysets_01576105,8
hysets_01576500,1
hysets_015765185,4
hysets_015765195,8
hysets_01576520,1
hysets_01576521,1
hysets_01576529,1
hysets_01576540,1
hysets_01576697,4
hysets_01576754,1
hysets_01576772,4
hysets_01576787,1
hysets_01577500,8
hysets_01578400,5
hysets_01579000,1
hysets_01580000,1
hysets_01580200,10
hysets_01580520,1
hysets_01580700,1
hysets_01581000,3
hysets_01581500,1
hysets_01581649,1
hysets_01581657,8
hysets_01581658,8
hysets_01581700,1
hysets_01581752,4
hysets_01581810,1
hysets_01581830,1
hysets_01581870,1
hysets_01581940,8
hysets_01581960,1
hysets_01582000,1
hysets_01583000,1
hysets_01583100,1
hysets_01583500,1
hysets_01583580,8
hysets_01583600,1
hysets_0158397967,8
hysets_01583980,1
hysets_01584050,1
hysets_01584500,1
hysets_01585090,4
hysets_01585095,4
hysets_01585100,1
hysets_01585104,4
hysets_01585105,1
hysets_01585107,10
hysets_01585200,1
hysets_01585230,4
hysets_01585300,5
hysets_01585400,5
hysets_01585500,1
hysets_01586000,1
hysets_01586210,1
hysets_01586610,1
hysets_01587500,1
hysets_01588000,8
hysets_01589100,10
hysets_01589197,4
hysets_01589200,10
hysets_01589290,4
hysets_01589300,1
hysets_01589305,4
hysets_01589312,4
hysets_01589315,4
hysets_01589316,4
hysets_01589317,4
hysets_01589320,4
hysets_01589330,1
hysets_01589352,4
hysets_01589440,1
hysets_01589464,4
hysets_01589478,10
hysets_01589480,2
hysets_01589500,8
hysets_01589501,4
hysets_01589512,1
hysets_01589522,5
hysets_01589795,4
hysets_01590000,1
hysets_01590500,1
hysets_01590700,1
hysets_01591000,1
hysets_01591350,5
hysets_01591400,1
hysets_01591500,8
hysets_01591700,1
hysets_01593500,1
hysets_01593710,1
hysets_01594000,1
hysets_01594400,1
hysets_01594500,1
hysets_01594526,1
hysets_01594600,1
hysets_01594670,1
hysets_01594710,1
hysets_01594800,1
hysets_01594930,1
hysets_01594934,1
hysets_01594936,1
hysets_01594950,1
hysets_01595000,1
hysets_01595300,1
hysets_01595500,1
hysets_01596500,1
hysets_01597000,1
hysets_01599000,1
hysets_01599500,1
hysets_01601000,1
hysets_01601500,1
hysets_01603500,1
hysets_01605500,1
hysets_01605600,1
hysets_01606000,1
hysets_01606500,1
hysets_01608050,1
hysets_01608070,5
hysets_01608400,1
hysets_01608500,1
hysets_01609000,8
hysets_01609500,1
hysets_01609800,1
hysets_01610000,1
hysets_01610155,1
hysets_01610200,1
hysets_01610300,4
hysets_01610400,8
hysets_01610500,3
hysets_01611500,1
hysets_01613000,1
hysets_01613050,1
hysets_01613095,1
hysets_01613525,1
hysets_01613900,1
hysets_01614000,8
hysets_01614090,1
hysets_01614137,6
hysets_01614140,10
hysets_01614500,1
hysets_01614830,8
hysets_01615000,1
hysets_01616000,1
hysets_01616100,8
hysets_01616425,8
hysets_01616500,1
hysets_01617000,1
hysets_01617800,1
hysets_01618000,1
hysets_01619000,8
hysets_01619500,1
hysets_01620500,1
hysets_01621050,1
hysets_01621410,4
hysets_01621470,9
hysets_01622000,1
hysets_01623500,8
hysets_01624000,1
hysets_01624300,1
hysets_01624800,1
hysets_01625000,1
hysets_01625900,10
hysets_01626000,1
hysets_01626500,8
hysets_01626850,1
hysets_01627500,1
hysets_01628060,1
hysets_01628150,10
hysets_01628500,1
hysets_01629500,1
hysets_01630700,8
hysets_01631000,1
hysets_01632000,1
hysets_01632082,1
hysets_01632900,1
hysets_01633000,1
hysets_01633500,1
hysets_01634000,1
hysets_01634500,1
hysets_01635090,8
hysets_01635500,1
hysets_01636210,1
hysets_01636242,8
hysets_0163626650,1
hysets_01636316,8
hysets_01636464,8
hysets_01636500,1
hysets_01636690,8
hysets_01637000,1
hysets_01637500,1
hysets_01638350,8
hysets_01638420,8
hysets_01638480,1
hysets_01638500,1
hysets_01639000,1
hysets_01639140,1
hysets_01639375,8
hysets_01639500,1
hysets_01640000,8
hysets_01640500,1
hysets_01640965,1
hysets_01640970,1
hysets_01641000,1
hysets_01641500,1
hysets_01641510,8
hysets_01642190,1
hysets_01642438,1
hysets_01643000,1
hysets_01643395,1
hysets_01643500,1
hysets_01643590,8
hysets_01643700,1
hysets_01643805,8
hysets_01643880,8
hysets_01644000,1
hysets_01644280,4
hysets_01644371,4
hysets_01644375,4
hysets_01644600,8
hysets_01645000,1
hysets_01645200,1
hysets_01645704,4
hysets_01645762,4
hysets_01645784,4
hysets_01646000,1
hysets_01646500,1
hysets_01646502,1
hysets_01646550,1
hysets_01647685,10
hysets_01647720,10
hysets_01647850,4
hysets_01649150,8
hysets_01649190,8
hysets_01649500,1
hysets_01650050,10
hysets_01650450,4
hysets_01650500,1
hysets_01650800,4
hysets_01651000,8
hysets_01651800,1
hysets_01652500,4
hysets_01653500,1
hysets_01653600,1
hysets_01654000,1
hysets_01654500,8
hysets_01655000,1
hysets_01655500,1
hysets_01656000,1
hysets_01656100,1
hysets_01656102,5
hysets_01656120,5
hysets_01656500,1
hysets_01656725,1
hysets_01656903,4
hysets_01656960,5
hysets_01657000,1
hysets_01657020,5
hysets_01657415,1
hysets_01657655,5
hysets_01657850,3
hysets_01657895,3
hysets_01658000,1
hysets_01658480,1
hysets_01658500,1
hysets_01658550,1
hysets_01658650,1
hysets_01658698,10
hysets_01658705,10
hysets_01659000,1
hysets_01659500,1
hysets_01660000,1
hysets_01660100,1
hysets_01660380,4
hysets_01660400,1
hysets_01660920,1
hysets_01661000,1
hysets_01661050,1
hysets_01661500,1
hysets_01661800,1
hysets_01661900,5
hysets_01662000,1
hysets_01662500,1
hysets_01662800,1
hysets_01663000,10
hysets_01663500,8
hysets_01665500,8
hysets_01666500,1
hysets_01667500,1
hysets_01667870,1
hysets_01668000,1
hysets_01668500,1
hysets_01668800,1
hysets_01669000,1
hysets_01669500,1
hysets_01669520,1
hysets_01670000,1
hysets_01670180,8
hysets_01670300,1
hysets_01671025,1
hysets_01671100,1
hysets_01671500,1
hysets_01672500,1
hysets_01673500,1
hysets_01673550,1
hysets_01673638,1
hysets_01673800,1
hysets_01674000,1
hysets_01674500,1
hysets_01677000,1
hysets_01AD002,6
hysets_01AD003,0
hysets_01AE001,0
hysets_01AF007,0
hysets_01AF009,0
hysets_01AH005,0
hysets_01AJ003,0
hysets_01AJ004,0
hysets_01AJ010,0
hysets_01AJ011,0
hysets_01AK001,0
hysets_01AK006,0
hysets_01AK007,0
hysets_01AL002,0
hysets_01AL004,0
hysets_01AL008,0
hysets_01AM001,0
hysets_01AN002,0
hysets_01AP002,0
hysets_01AP004,0
hysets_01AP006,0
hysets_01AQ001,0
hysets_01AQ008,0
hysets_01BC001,6
hysets_01BD004,6
hysets_01BD008,6
hysets_01BE001,6
hysets_01BF001,6
hysets_01BF004,6
hysets_01BG005,6
hysets_01BG008,6
hysets_01BG009,6
hysets_01BH007,6
hysets_01BH008,6
hysets_01BH012,8
hysets_01BJ001,0
hysets_01BJ003,6
hysets_01BJ007,6
hysets_01BJ010,0
hysets_01BJ012,6
hysets_01BL001,0
hysets_01BL002,0
hysets_01BL003,0
hysets_01BO001,0
hysets_01BO003,0
hysets_01BO004,0
hysets_01BP001,0
hysets_01BP002,0
hysets_01BQ001,0
hysets_01BS001,0
hysets_01BU002,0
hysets_01BU009,0
hysets_01BV004,0
hysets_01BV006,0
hysets_01CA003,0
hysets_01CC005,0
hysets_01CD005,0
hysets_01DD002,1
hysets_01DD005,1
hysets_01DG003,1
hysets_01DG006,1
hysets_01DJ005,0
hysets_01DL001,0
hysets_01DN004,0
hysets_01DO001,0
hysets_01DP004,0
hysets_01DR001,1
hysets_01EC001,1
hysets_01ED005,1
hysets_01ED007,1
hysets_01ED013,1
hysets_01EE005,1
hysets_01EF001,1
hysets_01EG002,1
hysets_01EJ001,1
hysets_01EJ004,1
hysets_01EN002,1
hysets_01EO001,1
hysets_01FA001,0
hysets_01FB001,0
hysets_01FB003,8
hysets_01FF001,0
hysets_01FG001,1
hysets_01FJ002,0
hysets_02011400,1
hysets_02011460,1
hysets_02011480,8
hysets_02012000,3
hysets_02013000,1
hysets_02014000,1
hysets_02014500,1
hysets_02015700,1
hysets_02016000,1
hysets_02017000,3
hysets_02017500,1
hysets_02018000,1
hysets_02020500,1
hysets_02021500,1
hysets_02022500,1
hysets_02023000,1
hysets_02023500,1
hysets_02024000,1
hysets_02024300,1
hysets_02024915,1
hysets_02025000,1
hysets_02027000,1
hysets_02027500,1
hysets_02027800,1
hysets_02028000,1
hysets_02028500,1
hysets_02030000,1
hysets_02030500,1
hysets_02031000,1
hysets_02031500,1
hysets_02032250,1
hysets_02032400,1
hysets_02032500,1
hysets_02032640,1
hysets_02032680,8
hysets_02034000,1
hysets_02034500,1
hysets_02035000,1
hysets_02036500,1
hysets_02037500,1
hysets_02038000,1
hysets_02038500,1
hysets_02038830,1
hysets_02038850,1
hysets_02038880,8
hysets_02039000,1
hysets_02039500,1
hysets_02040000,1
hysets_02041000,1
hysets_02041500,1
hysets_02042287,1
hysets_02042426,1
hysets_02042500,1
hysets_0204278995,9
hysets_02043500,5
hysets_02043550,5
hysets_02044000,1
hysets_02044500,1
hysets_02045200,5
hysets_02045500,1
hysets_02046000,1
hysets_02046500,1
hysets_02047000,1
hysets_02047100,5
hysets_02047500,1
hysets_02048000,1
hysets_02049500,1
hysets_02050160,5
hysets_02050500,1
hysets_02051000,1
hysets_02051500,1
hysets_02051600,1
hysets_02052000,1
hysets_02052500,1
hysets_02053000,1
hysets_02053200,5
hysets_02053244,5
hysets_02053400,5
hysets_02053450,5
hysets_02053500,4
hysets_02053573,5
hysets_02053633,5
hysets_02053800,1
hysets_02054500,1
hysets_02054510,5
hysets_02054530,1
hysets_02055000,1
hysets_02055100,1
hysets_02056000,1
hysets_02056650,1
hysets_02056900,1
hysets_02057000,1
hysets_02057500,1
hysets_02058400,1
hysets_02058500,1
hysets_02059485,1
hysets_02059500,1
hysets_02061000,1
hysets_02061500,1
hysets_02063500,1
hysets_02064000,1
hysets_02065500,1
hysets_02066500,1
hysets_02067000,5
hysets_02069000,8
hysets_02069700,1
hysets_02070000,1
hysets_02070500,3
hysets_02071000,3
hysets_02071530,1
hysets_02074500,1
hysets_02075160,5
hysets_02076000,4
hysets_02076500,1
hysets_02077000,1
hysets_02077200,3
hysets_02077230,5
hysets_02077240,5
hysets_02077660,5
hysets_02079640,1
hysets_0208111310,5
hysets_02081500,3
hysets_02081740,4
hysets_02081747,3
hysets_02081800,1
hysets_02082000,5
hysets_02082500,5
hysets_02082610,5
hysets_0208273070,8
hysets_02082731,5
hysets_02082770,1
hysets_02082950,1
hysets_02083000,1
hysets_0208378372,1
hysets_02083800,5
hysets_02084000,1
hysets_02084160,4
hysets_02084164,1
hysets_0208423100,5
hysets_02084472,10
hysets_02084540,5
hysets_02084903,5
hysets_02084905,4
hysets_02084909,1
hysets_02085070,4
hysets_0208521324,4
hysets_02085220,5
hysets_0208524090,4
hysets_02085500,4
hysets_02086000,10
hysets_0208650112,4
hysets_02086849,1
hysets_02087000,5
hysets_0208700780,5
hysets_0208705200,5
hysets_02087190,5
hysets_0208721055,4
hysets_0208721290,4
hysets_0208726005,4
hysets_02087275,4
hysets_02087324,4
hysets_0208732810,4
hysets_0208732885,4
hysets_0208735012,7
hysets_02087359,4
hysets_02087580,4
hysets_02088000,4
hysets_02088315,5
hysets_02088383,1
hysets_02088470,1
hysets_02088500,5
hysets_02088682,9
hysets_02089216,1
hysets_0208925200,5
hysets_02090500,5
hysets_02090512,5
hysets_02090625,5
hysets_02090960,10
hysets_02091000,4
hysets_02091700,5
hysets_0209173190,9
hysets_0209173200,9
hysets_02091736,9
hysets_02091737,9
hysets_02091814,5
hysets_02091970,5
hysets_02092000,5
hysets_02092020,5
hysets_0209205053,4
hysets_02092500,9
hysets_02093229,9
hysets_0209331325,5
hysets_02093500,1
hysets_02093800,4
hysets_02093877,4
hysets_0209387778,4
hysets_0209399200,4
hysets_02094000,5
hysets_02094412,10
hysets_02094659,7
hysets_02094770,4
hysets_02094775,4
hysets_02095000,4
hysets_0209509100,5
hysets_02095181,7
hysets_02095271,2
hysets_02095500,4
hysets_0209560800,5
hysets_02096000,5
hysets_02096500,3
hysets_02096700,1
hysets_02096842,5
hysets_02096846,4
hysets_02096850,1
hysets_02096960,3
hysets_02097243,4
hysets_02097280,4
hysets_02097314,4
hysets_0209736050,9
hysets_0209741955,4
hysets_02097464,4
hysets_0209782150,5
hysets_02098000,5
hysets_02098500,5
hysets_02099000,4
hysets_02100500,3
hysets_0210166029,3
hysets_02101726,4
hysets_02101800,4
hysets_02102000,3
hysets_02102908,4
hysets_02103000,3
hysets_02103500,5
hysets_0210382026,0
hysets_0210382035,4
hysets_0210382050,5
hysets_0210382103,4
hysets_02104220,3
hysets_02104387,9
hysets_02105524,5
hysets_02105769,1
hysets_02105900,9
hysets_02106000,5
hysets_02106500,5
hysets_02106681,5
hysets_02107500,5
hysets_02107600,5
hysets_0210782005,1
hysets_0210783230,9
hysets_0210783273,5
hysets_0210783276,5
hysets_0210789100,1
hysets_02108000,5
hysets_02108500,5
hysets_02108548,5
hysets_02108566,4
hysets_02109500,9
hysets_02110500,5
hysets_02110701,9
hysets_02110704,7
hysets_02111000,4
hysets_02111180,0
hysets_02111500,8
hysets_02112120,1
hysets_02112360,4
hysets_02113000,3
hysets_02113850,4
hysets_02114450,3
hysets_02115500,5
hysets_02115750,5
hysets_02115800,5
hysets_02115850,10
hysets_02115856,8
hysets_02115860,8
hysets_02115900,5
hysets_02117030,1
hysets_02117500,1
hysets_02118000,8
hysets_02118500,8
hysets_02119000,1
hysets_02120780,3
hysets_02121180,5
hysets_02121493,5
hysets_02123567,1
hysets_0212393300,4
hysets_02124080,4
hysets_0212414900,4
hysets_0212419274,4
hysets_02124269,4
hysets_0212427947,4
hysets_0212429960,5
hysets_0212433550,1
hysets_02124471,5
hysets_0212466000,4
hysets_0212467595,4
hysets_02124692,5
hysets_02124742,10
hysets_02125000,5
hysets_0212501005,5
hysets_02125557,5
hysets_02125696,5
hysets_02125699,5
hysets_02125816,5
hysets_02126000,3
hysets_02127000,5
hysets_02128000,3
hysets_02129590,5
hysets_02130500,5
hysets_02130561,1
hysets_02130600,5
hysets_02130900,3
hysets_02130980,5
hysets_02131110,4
hysets_02131150,5
hysets_02131309,5
hysets_02131320,1
hysets_02131472,5
hysets_02131500,3
hysets_02132320,3
hysets_02132500,1
hysets_02133500,3
hysets_02133624,3
hysets_02134170,3
hysets_02134480,5
hysets_02134500,3
hysets_02135000,5
hysets_02135060,3
hysets_02135200,3
hysets_02135300,3
hysets_02135517,3
hysets_02135520,1
hysets_02136000,5
hysets_02137000,1
hysets_02137727,4
hysets_02138000,1
hysets_02138500,4
hysets_0213875850,5
hysets_02139200,4
hysets_0214042720,8
hysets_02140991,0
hysets_02141150,10
hysets_02141245,5
hysets_0214183365,10
hysets_02142000,8
hysets_0214253830,10
hysets_02142651,4
hysets_02142654,4
hysets_0214266000,5
hysets_0214266080,4
hysets_0214269560,8
hysets_02142900,4
hysets_02142914,9
hysets_0214291555,4
hysets_0214295600,4
hysets_02143000,3
hysets_02143040,3
hysets_02143500,3
hysets_02144000,3
hysets_02145000,3
hysets_02145642,10
hysets_02146110,4
hysets_0214620760,5
hysets_02146211,7
hysets_0214627970,7
hysets_02146285,10
hysets_02146300,7
hysets_02146315,7
hysets_02146348,4
hysets_02146381,4
hysets_02146409,4
hysets_0214642825,7
hysets_02146450,5
hysets_0214645022,4
hysets_02146470,7
hysets_02146500,5
hysets_02146507,7
hysets_02146530,4
hysets_0214655255,4
hysets_02146562,2
hysets_02146579,5
hysets_02146600,4
hysets_02146670,4
hysets_02146700,4
hysets_02146750,4
hysets_0214676115,1
hysets_0214677974,5
hysets_0214678175,4
hysets_0214678230,5
hysets_02146800,5
hysets_02146820,10
hysets_02146900,5
hysets_02147126,5
hysets_02147240,5
hysets_021473428,8
hysets_02147500,5
hysets_02148071,5
hysets_02148300,5
hysets_02148315,1
hysets_02149000,8
hysets_02149702,1
hysets_02150000,5
hysets_02150495,8
hysets_02151000,1
hysets_02151500,1
hysets_02152100,1
hysets_02152285,5
hysets_02152474,3
hysets_02152500,1
hysets_02152610,1
hysets_02153590,5
hysets_02153680,10
hysets_02153780,5
hysets_02153800,10
hysets_02154790,5
hysets_02155600,4
hysets_02156300,4
hysets_021563931,10
hysets_02156450,5
hysets_02156500,1
hysets_02157000,5
hysets_02157490,1
hysets_02157510,1
hysets_02158000,1
hysets_021584051,10
hysets_02158408,5
hysets_02159000,1
hysets_02159600,8
hysets_02159800,4
hysets_02160000,1
hysets_02160105,5
hysets_02160325,7
hysets_021603257,5
hysets_02160390,5
hysets_02160500,1
hysets_02160700,5
hysets_021607224,5
hysets_02160775,5
hysets_02161000,1
hysets_02161500,1
hysets_02161700,5
hysets_02162010,5
hysets_02162080,5
hysets_02162093,7
hysets_02162290,4
hysets_02162350,5
hysets_02162500,1
hysets_02162700,1
hysets_02163000,1
hysets_021630967,5
hysets_02163500,1
hysets_02164000,5
hysets_02164110,5
hysets_02165000,1
hysets_02165200,5
hysets_02166970,5
hysets_02167450,5
hysets_02167582,5
hysets_021677037,5
hysets_02169550,1
hysets_02169570,5
hysets_02169630,1
hysets_02169670,5
hysets_02171680,5
hysets_02172002,10
hysets_02172300,5
hysets_02172500,1
hysets_02172640,5
hysets_02173000,1
hysets_02173030,5
hysets_02173051,5
hysets_02173212,3
hysets_02173351,10
hysets_02173500,5
hysets_02174000,1
hysets_02174250,1
hysets_02175000,5
hysets_02175500,5
hysets_02176000,1
hysets_02176711,4
hysets_02176720,8
hysets_02177000,1
hysets_02178400,4
hysets_02182000,1
hysets_02184000,1
hysets_02184240,5
hysets_02186000,5
hysets_02186645,5
hysets_02186699,10
hysets_02187910,3
hysets_02188000,1
hysets_02188500,1
hysets_02188680,5
hysets_02189050,1
hysets_02189600,1
hysets_02191200,1
hysets_02191300,1
hysets_02191743,1
hysets_02191970,1
hysets_02192000,1
hysets_02192500,5
hysets_02192830,4
hysets_02193340,5
hysets_02193500,5
hysets_02195000,1
hysets_02195320,5
hysets_02196000,5
hysets_02196250,5
hysets_02196689,5
hysets_02196690,3
hysets_02196820,1
hysets_02196835,5
hysets_02197020,5
hysets_021973005,5
hysets_02197310,5
hysets_02197315,5
hysets_02197334,1
hysets_02197340,1
hysets_021973455,5
hysets_02197520,1
hysets_02197550,1
hysets_02197598,5
hysets_02197600,5
hysets_02197830,1
hysets_02198000,1
hysets_02198100,5
hysets_02198690,5
hysets_02200120,1
hysets_02201000,5
hysets_02202000,1
hysets_02202040,10
hysets_02202190,5
hysets_02202500,1
hysets_02202600,5
hysets_02202680,5
hysets_02203000,5
hysets_02203603,5
hysets_02203655,4
hysets_02203700,5
hysets_02203900,5
hysets_02203950,3
hysets_02204130,1
hysets_02204285,1
hysets_02204500,5
hysets_02204520,5
hysets_02205500,1
hysets_02205522,5
hysets_02205865,8
hysets_02206500,5
hysets_02207000,1
hysets_02207120,5
hysets_02207185,8
hysets_02207220,5
hysets_02207335,5
hysets_02207385,1
hysets_02207400,1
hysets_02207435,4
hysets_02207448,1
hysets_02207500,5
hysets_02208000,3
hysets_02208150,1
hysets_02208450,1
hysets_02209000,3
hysets_02211300,1
hysets_02211375,7
hysets_02211459,1
hysets_02212500,1
hysets_02212600,5
hysets_02212735,3
hysets_02213000,1
hysets_02213050,1
hysets_02213470,5
hysets_02214500,1
hysets_02215000,1
hysets_02215100,5
hysets_02215400,10
hysets_02215500,1
hysets_02215900,5
hysets_02216180,5
hysets_02216610,5
hysets_02217000,1
hysets_02217475,5
hysets_02217500,1
hysets_02217615,3
hysets_02217770,1
hysets_02218300,1
hysets_02218500,1
hysets_02218565,4
hysets_02219000,5
hysets_02219500,1
hysets_02220500,1
hysets_02220550,1
hysets_02220900,1
hysets_02221000,1
hysets_02221525,1
hysets_02223190,5
hysets_02223248,1
hysets_02223300,1
hysets_02223360,5
hysets_02223382,3
hysets_02223500,1
hysets_02224000,1
hysets_02224500,1
hysets_02225000,1
hysets_02225500,1
hysets_02226000,1
hysets_02226100,5
hysets_02226160,1
hysets_02226362,5
hysets_02226500,1
hysets_02226700,10
hysets_02226900,10
hysets_02227000,5
hysets_02227270,5
hysets_02227500,5
hysets_02228000,1
hysets_02228070,10
hysets_02230000,9
hysets_02231000,9
hysets_02231250,9
hysets_02231253,4
hysets_02231254,9
hysets_02231280,9
hysets_02231289,5
hysets_02231342,9
hysets_02231565,5
hysets_02232000,9
hysets_02232155,9
hysets_02232400,9
hysets_02232413,7
hysets_02232415,9
hysets_02232460,3
hysets_02233473,9
hysets_02233475,9
hysets_02233484,9
hysets_02233500,9
hysets_02234000,9
hysets_02234308,9
hysets_02234324,9
hysets_02234344,9
hysets_02234435,9
hysets_02234500,9
hysets_02234635,9
hysets_022349993,9
hysets_02235000,9
hysets_02235200,9
hysets_02236000,9
hysets_02236125,9
hysets_02237293,9
hysets_02237700,9
hysets_02237733,9
hysets_02238000,10
hysets_02238500,4
hysets_02240000,10
hysets_02240500,9
hysets_02240902,10
hysets_02240982,5
hysets_02242451,0
hysets_02242460,1
hysets_02243000,9
hysets_02243609,3
hysets_02244040,9
hysets_02244440,9
hysets_02244651,7
hysets_02244690,7
hysets_02245050,9
hysets_02245140,9
hysets_02245255,9
hysets_02245328,9
hysets_02245400,4
hysets_02245500,9
hysets_02245800,10
hysets_02245913,9
hysets_02245918,9
hysets_02245922,9
hysets_02245927,9
hysets_02246000,9
hysets_02246025,9
hysets_02246030,9
hysets_02246202,4
hysets_02246215,9
hysets_02246300,9
hysets_02246318,9
hysets_02246359,9
hysets_02246459,4
hysets_02246500,9
hysets_02246828,9
hysets_02246832,9
hysets_02246895,3
hysets_02248510,9
hysets_02256000,9
hysets_02256500,9
hysets_02262900,9
hysets_02264003,9
hysets_02264100,9
hysets_02266291,9
hysets_02266496,9
hysets_02267000,9
hysets_02268903,5
hysets_02269500,9
hysets_02269520,9
hysets_02271500,9
hysets_02272500,10
hysets_02274005,9
hysets_02274010,9
hysets_02274490,9
hysets_02275625,9
hysets_02293986,9
hysets_02293987,9
hysets_02294217,9
hysets_02294330,9
hysets_02294650,9
hysets_02294655,9
hysets_02294775,9
hysets_02294898,9
hysets_02295420,9
hysets_02295435,9
hysets_02295755,4
hysets_02296057,9
hysets_02296222,9
hysets_02296260,9
hysets_02296500,9
hysets_02297100,9
hysets_02297153,9
hysets_02297155,9
hysets_02297272,9
hysets_02297290,9
hysets_02297310,9
hysets_02297635,9
hysets_02298123,9
hysets_02298170,9
hysets_02298202,9
hysets_02298488,7
hysets_02298495,7
hysets_02298530,7
hysets_02298608,9
hysets_02298830,9
hysets_02299410,9
hysets_02299450,7
hysets_02299455,7
hysets_02299470,9
hysets_02299472,9
hysets_02299681,4
hysets_02299737,4
hysets_02299861,9
hysets_02299950,7
hysets_02300000,9
hysets_02300018,9
hysets_02300032,7
hysets_02300034,9
hysets_023000355,9
hysets_02300038,9
hysets_02300056,7
hysets_02300062,7
hysets_02300075,9
hysets_02300092,9
hysets_02300130,9
hysets_02300210,7
hysets_02300300,9
hysets_02300430,9
hysets_02300500,9
hysets_02300530,9
hysets_02300700,9
hysets_02301000,9
hysets_02301300,9
hysets_02301350,9
hysets_02301500,9
hysets_02301695,7
hysets_02301719,7
hysets_02301738,7
hysets_02301750,9
hysets_02301800,9
hysets_02301802,9
hysets_02301900,9
hysets_02301988,9
hysets_02301990,9
hysets_02302280,9
hysets_02302500,9
hysets_02303000,9
hysets_02303100,9
hysets_02303200,9
hysets_02303250,9
hysets_02303300,9
hysets_02303330,9
hysets_02303400,9
hysets_02303420,9
hysets_02304500,9
hysets_02306647,7
hysets_02307000,9
hysets_02307673,9
hysets_02307674,7
hysets_02307731,7
hysets_02308889,9
hysets_02308931,7
hysets_02308935,9
hysets_02309445,7
hysets_02309980,9
hysets_02310000,9
hysets_02310947,9
hysets_02311500,9
hysets_02312200,9
hysets_02312300,9
hysets_02312500,9
hysets_02312600,9
hysets_02312632,8
hysets_02312635,10
hysets_02312640,9
hysets_02312645,9
hysets_02312700,9
hysets_02312720,9
hysets_02312762,9
hysets_02313000,9
hysets_02313230,9
hysets_02314500,1
hysets_02315005,1
hysets_02315500,1
hysets_02315550,1
hysets_02315920,5
hysets_02316000,1
hysets_02317500,1
hysets_02317620,1
hysets_02317748,10
hysets_023177483,5
hysets_02317755,5
hysets_02317797,5
hysets_02318000,5
hysets_02318380,5
hysets_02318500,5
hysets_02318700,5
hysets_02319000,1
hysets_02319394,1
hysets_02319500,1
hysets_02319800,1
hysets_02320000,1
hysets_02320500,1
hysets_02320700,5
hysets_02321000,9
hysets_02321500,9
hysets_02321700,10
hysets_02321800,10
hysets_02321900,5
hysets_02321975,5
hysets_02322000,9
hysets_02322500,9
hysets_02322616,5
hysets_02322800,9
hysets_02323000,10
hysets_02323500,1
hysets_02323592,10
hysets_02324500,5
hysets_02325000,10
hysets_02326000,5
hysets_02326500,1
hysets_02326512,1
hysets_02326828,9
hysets_02326845,4
hysets_02326900,10
hysets_02327016,5
hysets_02327017,1
hysets_02327033,5
hysets_02327100,5
hysets_02327355,5
hysets_02327500,10
hysets_02328000,5
hysets_02328522,1
hysets_02329104,5
hysets_02329161,1
hysets_02329180,5
hysets_02329184,4
hysets_02329186,7
hysets_02329342,5
hysets_02329500,5
hysets_02329534,5
hysets_02329542,4
hysets_02329558,5
hysets_02329600,5
hysets_02329700,5
hysets_02330100,5
hysets_02330150,5
hysets_02330300,9
hysets_02330400,9
hysets_02330450,1
hysets_02331000,1
hysets_023312495,1
hysets_02331500,3
hysets_02331600,1
hysets_02332830,5
hysets_02333500,1
hysets_02334480,5
hysets_02334578,3
hysets_02334620,3
hysets_02335078,5
hysets_02335350,4
hysets_02335580,3
hysets_02335790,1
hysets_02335815,8
hysets_02335830,4
hysets_02335910,1
hysets_02335912,5
hysets_02336030,4
hysets_02336120,5
hysets_02336240,5
hysets_02336300,5
hysets_02336360,5
hysets_02336380,1
hysets_02336410,5
hysets_02336517,4
hysets_02336526,4
hysets_02336529,5
hysets_02336635,4
hysets_02336644,4
hysets_02336658,4
hysets_02336728,1
hysets_02336840,1
hysets_02336968,1
hysets_02336986,1
hysets_02337000,1
hysets_02337040,1
hysets_02337100,1
hysets_02337160,5
hysets_02337197,1
hysets_02337320,5
hysets_02337410,1
hysets_02338280,5
hysets_02338400,5
hysets_02338523,1
hysets_02338660,1
hysets_02338840,1
hysets_02339000,1
hysets_02339225,1
hysets_02339495,5
hysets_02340500,1
hysets_02341725,1
hysets_02341800,1
hysets_02341910,1
hysets_02342070,1
hysets_02342200,1
hysets_02342500,1
hysets_02342850,1
hysets_02342933,1
hysets_02343000,1
hysets_02343200,1
hysets_02343225,1
hysets_02343260,1
hysets_02343300,5
hysets_02343500,1
hysets_02343700,1
hysets_02343801,5
hysets_02343940,1
hysets_02344300,1
hysets_02344325,4
